,0,1,2,0
0,1.0,10.30721594560264,3.197141697228285,1.861101618858837
1,1.0,15.614195873018543,15.632891631861126,0.37646631378658235
2,1.0,18.84237855212784,11.495034359660107,0.30376192062201307
3,1.0,18.387811013310337,10.709483948189828,-0.9467301811504443
4,1.0,15.200996132942251,10.634796107791178,-0.38869849870170137
5,1.0,18.86833519489865,18.76157761787111,1.7624649587903127
6,1.0,14.420182870109858,19.49292030155295,0.03992058048476146
7,1.0,16.811128076094995,6.4023188633449335,-1.1772212939030993
8,1.0,5.110602277784302,1.8942728292333921,0.7292291754311387
9,1.0,11.466472080067973,10.498496154530919,-1.9850694915004963
10,1.0,17.85557667375328,8.123600865765644,1.4159741733130304
11,1.0,13.439184350980199,2.7942220259534167,0.7617737953904948
12,1.0,8.370662405816159,7.718768978319477,0.08168523380115854
13,1.0,19.63621009154895,1.1197932471057293,-0.1210890172935372
14,1.0,14.786162417020867,2.3214755085999017,-0.05654949201129496
15,1.0,6.162937401681008,4.173001416062143,-0.0838320830384379
16,1.0,8.03208597743317,3.771027335688446,-0.15318725938450428
17,1.0,19.974139504350816,14.797812750618405,-0.5303936906775282
18,1.0,16.69119767324792,0.973668740731708,0.017171819085426476
19,1.0,8.701504008343415,18.36643863624467,-0.7580059342263513
20,1.0,4.199073191892541,4.812500077307602,-0.7908726097168175
21,1.0,1.363921743469103,18.789956432454346,2.250990827205603
22,1.0,16.436207340787906,11.306564850517628,1.2243516636470884
23,1.0,9.824420306825266,12.471892917178732,1.461728101842245
24,1.0,17.689173173011195,10.043300172849566,-2.40639256362025
25,1.0,12.736434396095174,3.453358409293692,1.3038526886619701
26,1.0,7.986102661470746,13.757804756327607,-0.7406257612556393
27,1.0,15.316355835636791,6.668344457596729,-0.6272785474772478
28,1.0,14.756458034020774,16.511141142196678,-2.624908785797805
29,1.0,16.39573295628715,1.606184133306341,0.17352754403290205
30,1.0,2.431759484768252,6.056519781657485,0.8354888475046106
31,1.0,4.225439074129859,2.06609666727003,1.527225743854669
32,1.0,7.854338370242077,3.799291405964369,0.5172201729402601
33,1.0,5.370980779067251,0.0494769910923587,1.4312919750557271
34,1.0,8.903111201444453,3.894861821197313,-0.45623372506735904
35,1.0,1.6044866297633154,17.839554438973877,1.4882179145600611
36,1.0,8.549217033762206,3.1474611833375343,1.4408732407009275
37,1.0,13.665981066763269,3.838041359779776,0.6136426432133809
38,1.0,3.953912436208502,17.347007859311095,-1.1697227455559345
39,1.0,4.4321457175389085,17.890582978752615,-0.10295843094188349
40,1.0,11.791748209093278,4.240637156611222,0.8231816053446236
41,1.0,10.721177134507778,10.989273549692076,-0.7988747467451264
42,1.0,2.842569563436712,0.9792911092321743,0.32150076047987475
43,1.0,6.29678932066966,16.072649991975002,1.4061709391336508
44,1.0,17.318579106676125,17.631122753274607,0.6048446386061614
45,1.0,2.4663827760162116,0.5418106416328827,0.41350960912527646
46,1.0,11.559063433261304,13.03621321880081,-0.6944843607879759
47,1.0,2.337733359845915,13.215997152162803,1.8233166943354482
48,1.0,11.468983089280458,8.812253253085053,-0.018011013026397137
49,1.0,10.281731965163697,5.610393413819599,-0.3624870099930975
50,1.0,18.347774292974954,7.293158760328513,0.7930167615275213
51,1.0,1.725866660051576,14.82369987488778,-0.5349351732044358
52,1.0,11.784153979741083,8.157166877900227,-1.4982971159145957
53,1.0,4.503455608566034,7.874665254162981,0.5241734657027824
54,1.0,14.439279008044776,3.7564438222263563,1.7806027192850098
55,1.0,19.61658492068063,2.9851240351049557,0.11439654557795616
56,1.0,0.11352645290034324,8.36787760846393,0.5851534147888062
57,1.0,4.169288325720202,0.23350165394696587,0.25831526586317044
